/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_04_470.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_04_470.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_04_470.jpg, 0, 0, 0, 7.827682E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_04_581.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_04_581.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_04_581.jpg, 0, 0, 0, 7.961475E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_04_693.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_04_693.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_04_693.jpg, 0, 0, 0, 7.790138E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_04_803.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_04_803.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_04_803.jpg, 0, 0, 0, 7.952485E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_04_916.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_04_916.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_04_916.jpg, 0, 0, 0, 8.107843E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_032.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_032.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_032.jpg, 0, 0, 0, 7.807829E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_140.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_140.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_140.jpg, 0, 0, 0, 7.796199E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_242.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_242.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_242.jpg, 0, 0, 0, 7.812295E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_343.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_343.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_343.jpg, 0, 0, 0, 7.822966E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_447.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_447.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_447.jpg, 0, 0, 0, 7.828631E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_558.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_558.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_558.jpg, 0, 0, 0, 7.919186E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_666.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_666.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_666.jpg, 0, 0, 0, 7.774632E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_770.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_770.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_770.jpg, 0, 0, 0, 7.816792E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_872.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_872.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_872.jpg, 0, 0, 0, 7.875804E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_05_978.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_05_978.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_05_978.jpg, 0, 0, 0, 7.95563E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_06_080.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_06_080.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_06_080.jpg, 0, 0, 0, 7.836351E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_06_182.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_06_182.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_06_182.jpg, 0, 0, 0, 7.822865E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_06_295.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_06_295.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_06_295.jpg, 0, 0, 0, 8.170399E-05
/Users/divyangisingh/Desktop/data/IMG/center_2019_05_25_19_12_06_408.jpg, /Users/divyangisingh/Desktop/data/IMG/left_2019_05_25_19_12_06_408.jpg, /Users/divyangisingh/Desktop/data/IMG/right_2019_05_25_19_12_06_408.jpg, 0, 0, 0, 7.898248E-05
